primary_key,caption,hashtag_count,mention_count,Cleaned Caption,Valence,Arousal,complexity_score,Concreteness_Score,Name_x,Sponsored,Json_Name,like_count,comment_count,File Name,Followers,Following,Posts,Category,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji,engagement_rate
1221098,"O Holy Night! 🌟 These personalized @kimbersansonedesigns books are the perfect addition to my Holiday decor!! Watch our stories to see the other set I got!! ❤️ Also, grab this galvanized tiered stand while it’s still on sale!!! @liketoknow.it http://liketk.it/2yvNA #liketkit #LTKsalealert #LTKhome",4,3,"['holy', 'night', 'personalized', 'books', 'perfect', 'addition', 'holiday', 'decor', 'watch', 'stories', 'see', 'set', 'got', 'also', 'grab', 'galvanized', 'tiered', 'stand', '’', 'still', 'sale']",0.6726923076923076,0.3798461538461539,21.4105,3.1515111232083566,twopeasinablog,0,1922132718897078933,1006,69,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,43.001,43.521,28.101000000000003,25.321,99.651,9.401,27.191000000000003,74.811,58.141,41.481,17.671000000000003,8.141,5.761,3.381,1.001,1.001,1.001,10.521,17.671000000000003,5.761,3.381,8.141,5.761,5.761,5.761,1.001,15.291,8.141,3.381,3.381,3.381,1.001,1.001,15.291,1.001,5.761,1.001,1.001,1.001,1.001,3.381,3.381,1.001,8.141,8.141,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.761,3.381,1.001,1.001,1.001,1.001,3.381,3.381,1.001,1.001,1.001,1.001,3.381,1.001,1.001,3.381,10.521,3.381,1.001,3.381,3.381,3.381,3.381,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.761,1.001,1.001,1.001,1.001,1.001,1.001,10.521,10.521,3.381,1.001,3.381,5.761,1.001,3.381,5.761,1.001,5.761,1.001,1.001,1.001,1.001,1.001,1.001,39.101,3.381,3.381,1.001,20.051,3.381,12.901,5.761,0.0107347566455633
1221099,"Red is not always the color I go for, but I’m loving the festive vibe of it lately!!! 🎄 Grab this cute button-up waffle henley tee while it’s under $18! 😍 I’m wearing a small and it’s available in multiple colors. @liketoknow.it http://liketk.it/2yw8p #liketkit #twopeasfashion #ltkholidays",4,2,"['red', 'always', 'color', 'go', '’', 'loving', 'festive', 'vibe', 'lately', 'grab', 'cute', 'button', 'waffle', 'henley', 'tee', '’', '18', '’', 'wearing', 'small', '’', 'available', 'multiple', 'colors']",0.6785625000000001,0.4436875,21.658500000000004,3.0481278261667586,twopeasinablog,0,1922256549112625165,1643,93,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,46.001,28.511000000000003,2.241,88.45100000000001,98.841,12.251,21.001,81.001,65.441,47.671,18.781,7.671,7.671,1.001,1.001,1.001,1.001,12.111,9.891,7.671,5.441000000000001,9.891,12.111,3.221,7.671,3.221,18.781,12.111,5.441000000000001,1.001,1.001,1.001,1.001,23.221,1.001,7.671,1.001,1.001,1.001,5.441000000000001,1.001,5.441000000000001,1.001,7.671,7.671,1.001,3.221,3.221,1.001,1.001,1.001,1.001,1.001,3.221,3.221,3.221,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.221,1.001,1.001,3.221,3.221,3.221,1.001,1.001,1.001,1.001,3.221,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.221,1.001,1.001,1.001,1.001,1.001,1.001,3.221,16.561,1.001,3.221,7.671,7.671,1.001,3.221,5.441000000000001,1.001,12.111,1.001,1.001,1.001,1.001,1.001,1.001,38.781,5.441000000000001,3.221,1.001,9.891,9.891,14.331,5.441000000000001,0.017335383755067803
1221100,All the cozy sweaters! 🙌🏻 Especially fair isle details. So pretty. This one also has a touch of sequins. 😍 All outfit details through link in profile or with the @liketoknow.it app. http://liketk.it/2ywHX #liketkit #twopeasfashion #ltkwinterstyle,4,2,"['cozy', 'sweaters', 'especially', 'fair', 'isle', 'details', 'pretty', 'one', 'also', 'touch', 'sequins', 'outfit', 'details', 'link', 'profile', 'app']",0.6812727272727273,0.3971818181818181,21.112900000000003,3.02,twopeasinablog,0,1922731251673252833,601,57,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,36.001,73.76100000000001,25.761000000000003,2.271,66.271,6.831,32.431,69.571,55.291,52.431,6.711,1.001,1.001,1.001,1.001,1.001,1.001,6.711,21.001,9.571,6.711,12.431,3.861,12.431,9.571,1.001,3.861,6.711,9.571,1.001,1.001,1.001,1.001,23.861,6.711,15.291,1.001,1.001,1.001,6.711,1.001,3.861,1.001,3.861,3.861,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.711,1.001,1.001,6.711,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.861,6.711,1.001,1.001,3.861,1.001,1.001,3.861,1.001,1.001,3.861,1.001,1.001,1.001,1.001,1.001,1.001,29.571,15.291,1.001,1.001,3.861,1.001,12.431,9.571,0.006570669649098281
1221102,Dear Santa...🎅🏼 @liketoknow.it http://liketk.it/2yxH1 #liketkit #LTKsalealert #LTKshoecrush #LTKstyletip,5,2,"['dear', 'santa']",0.8075,0.36,19.7737,2.643133478500276,twopeasinablog,0,1923349393265028955,887,61,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,10.001,67.04100000000001,1.001,1.001,100.001,10.001,56.561,34.331,23.221,12.111,12.111,1.001,1.001,1.001,1.001,1.001,1.001,12.111,1.001,1.001,12.111,1.001,1.001,1.001,1.001,1.001,1.001,12.111,1.001,12.111,12.111,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,12.111,12.111,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,12.111,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,12.111,1.001,1.001,12.111,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,101.001,45.441,1.001,1.001,1.001,1.001,56.561,23.221,0.00946655748836652
1221103,All the cozy pieces! 🙌🏻 And currently on sale which makes them even better! Sharing these boots and a few more just like these also on sale. @liketoknow.it http://liketk.it/2yy9K #liketkit #twopeasfashion #ltkwinterstyle,4,2,"['cozy', 'pieces', 'currently', 'sale', 'makes', 'even', 'better', 'sharing', 'boots', 'like', 'also', 'sale']",0.7253333333333333,0.4383333333333332,20.9641,2.8957142857142864,twopeasinablog,0,1923556227917790115,882,62,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,33.001,35.331,41.061,2.631,70.40100000000001,9.001,19.751,82.251,72.881,60.381,16.631,4.131,1.001,1.001,1.001,1.001,4.131,13.501,22.881,7.251,4.131,10.381,1.001,13.501,10.381,1.001,7.251,10.381,13.501,7.251,4.131,4.131,1.001,13.501,4.131,7.251,1.001,4.131,1.001,1.001,1.001,4.131,1.001,4.131,4.131,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.251,4.131,1.001,1.001,1.001,1.001,1.001,4.131,1.001,1.001,1.001,1.001,4.131,1.001,1.001,4.131,7.251,1.001,1.001,1.001,7.251,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.251,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.131,1.001,7.251,1.001,1.001,1.001,1.001,1.001,1.001,26.001,7.251,1.001,1.001,7.251,1.001,13.501,7.251,0.009426614207824889
1221104,I have a dress...now I just need a Holiday party to go to!!! 💙 My velvet dress from @uniquities and gold clutch from @kannonsretail were meant to go together! Sharing this party look on the blog today! #cvtrendreport @liketoknow.it http://liketk.it/2yyz2 #liketkit #LTKsalealert #LTKshoecrush #LTKstyletip,6,4,"['dress', 'need', 'holiday', 'party', 'go', 'velvet', 'dress', 'gold', 'clutch', 'meant', 'go', 'together', 'sharing', 'party', 'look', 'blog', 'today']",0.734,0.472375,21.4105,3.209375770772752,twopeasinablog,0,1923711498451217045,1107,47,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,46.001,87.15100000000001,11.481,64.351,98.841,12.251,25.441000000000003,72.111,56.561,43.221,12.111,7.671,7.671,1.001,1.001,1.001,1.001,5.441000000000001,12.111,7.671,3.221,14.331,5.441000000000001,5.441000000000001,3.221,1.001,18.781,1.001,1.001,9.891,9.891,1.001,1.001,12.111,1.001,5.441000000000001,3.221,1.001,3.221,1.001,1.001,1.001,1.001,7.671,7.671,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,7.671,7.671,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,5.441000000000001,1.001,1.001,5.441000000000001,7.671,7.671,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.221,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,16.561,7.671,3.221,5.441000000000001,5.441000000000001,3.221,1.001,1.001,5.441000000000001,5.441000000000001,5.441000000000001,1.001,1.001,1.001,1.001,1.001,1.001,38.781,9.891,1.001,1.001,12.111,1.001,18.781,3.221,0.01152363643626051
1221105,Betsy and I are actually together for the weekend. 👯‍♀️ Spending the next couple days at the Omni Homestead in Virginia. Follow along on stories.💗 Love the detail on this sweater! Sharing a few more similar as well through the link in our profile or with the @liketoknow.it app. http://liketk.it/2yzeR #liketkit #twopeasfashion #RDBabe,4,2,"['betsy', 'actually', 'together', 'weekend', '\u200d', 'spending', 'next', 'couple', 'days', 'omni', 'homestead', 'virginia', 'follow', 'along', 'stories', 'love', 'detail', 'sweater', 'sharing', 'similar', 'well', 'link', 'profile', 'app']",0.700923076923077,0.4113076923076923,22.0057,3.047362995222283,twopeasinablog,0,1924236252799183694,1293,47,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,54.001,99.751,30.601000000000003,30.131,79.391,11.601,29.301,80.251,67.04100000000001,53.831,8.551,4.771,2.891,2.891,1.001,1.001,1.001,4.771,21.751,14.211,2.891,19.871,2.891,4.771,6.6610000000000005,1.001,8.551,8.551,8.551,6.6610000000000005,6.6610000000000005,1.001,1.001,16.091,1.001,8.551,1.001,1.001,1.001,2.891,2.891,4.771,1.001,4.771,4.771,1.001,2.891,2.891,1.001,1.001,1.001,1.001,1.001,8.551,6.6610000000000005,1.001,1.001,1.001,1.001,2.891,2.891,1.001,1.001,1.001,1.001,4.771,1.001,1.001,4.771,4.771,2.891,1.001,1.001,2.891,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.891,4.771,1.001,1.001,4.771,1.001,1.001,1.001,6.6610000000000005,1.001,2.891,1.001,1.001,1.001,1.001,1.001,1.001,19.871,10.431,1.001,1.001,2.891,1.001,8.551,6.6610000000000005,0.013380998981446346
1221106,Try a pair of velvet pants for a fun Holiday look!!! Wore this to dinner tonight at @omnihomestead and was so comfy!!! ❤️ @liketoknow.it http://liketk.it/2yzB1 #liketkit #LTKsalealert #LTKstyletip,4,3,"['try', 'pair', 'velvet', 'pants', 'fun', 'holiday', 'look', 'wore', 'dinner', 'tonight', 'comfy']",0.758888888888889,0.4166666666666667,20.7161,3.037692307692308,twopeasinablog,0,1924401720273047586,705,44,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,29.001,90.521,1.001,2.001,99.651,10.331,26.001,68.861,54.571,40.291,8.141,1.001,1.001,1.001,1.001,1.001,1.001,8.141,11.711,8.141,4.571,15.291,4.571,4.571,8.141,1.001,15.291,4.571,1.001,4.571,1.001,4.571,1.001,15.291,1.001,4.571,1.001,1.001,4.571,1.001,1.001,1.001,1.001,8.141,8.141,1.001,4.571,4.571,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.571,1.001,1.001,4.571,8.141,8.141,1.001,1.001,1.001,1.001,4.571,1.001,1.001,1.001,1.001,1.001,1.001,4.571,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.141,4.571,4.571,1.001,1.001,4.571,1.001,1.001,4.571,8.141,1.001,1.001,1.001,1.001,1.001,1.001,1.001,43.861,4.571,1.001,1.001,22.431,1.001,18.861,4.571,0.007479379281420383
1221107,Nothing better than a big coffee to start the day. Oh - and maybe these velvet joggers!! Available in 4 colors and on sale. They run big so size down. I have an xs. Happy Saturday!! @liketoknow.it http://liketk.it/2yzVL #liketkit #twopeasfashion @omnihomestead,3,3,"['nothing', 'better', 'big', 'coffee', 'start', 'day', 'oh', 'maybe', 'velvet', 'joggers', 'available', '4', 'colors', 'sale', 'run', 'big', 'size', 'xs', 'happy', 'saturday']",0.7443333333333332,0.4736666666666667,21.4105,3.257103043500025,twopeasinablog,0,1924826979514004684,854,51,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,42.001,70.711,17.201,60.991,90.581,6.861000000000001,20.511000000000003,86.37100000000001,66.851,44.901,10.761,5.881,3.441,1.001,1.001,1.001,3.441,5.881,10.761,8.321000000000002,5.881,13.201,3.441,5.881,10.761,3.441,5.881,13.201,10.761,3.441,1.001,3.441,1.001,13.201,3.441,5.881,1.001,1.001,1.001,3.441,1.001,3.441,1.001,5.881,5.881,1.001,3.441,3.441,1.001,1.001,1.001,1.001,1.001,3.441,1.001,1.001,1.001,1.001,1.001,1.001,3.441,1.001,1.001,1.001,1.001,3.441,1.001,1.001,3.441,5.881,3.441,1.001,1.001,3.441,1.001,5.881,3.441,1.001,3.441,1.001,1.001,1.001,3.441,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,15.631,10.761,1.001,3.441,5.881,3.441,1.001,1.001,8.321000000000002,1.001,1.001,1.001,3.441,1.001,1.001,3.441,1.001,35.151,13.201,1.001,1.001,10.761,1.001,13.201,1.001,0.009037167222543987
1221108,"Not the best pic but it sure was a fun day @omnihomestead together despite the gloomy weather! For all the new faces around here - there is 2 of us in this little space. However, living far apart we rarely get pictures together. 👭 Happy Saturday!! 😘 Outfit details through link in our profile or with the @liketoknow.it app. http://liketk.it/2yAnc #liketkit #twopeasfashion #ltkholidaystyle",4,3,"['best', 'pic', 'sure', 'fun', 'day', 'together', 'despite', 'gloomy', 'weather', 'new', 'faces', 'around', '2', 'us', 'little', 'space', 'however', 'living', 'far', 'apart', 'rarely', 'get', 'pictures', 'together', 'happy', 'saturday', 'outfit', 'details', 'link', 'profile', 'app']",0.6946315789473685,0.4160526315789474,22.3529,2.8826958424062674,twopeasinablog,0,1925032853704575638,3570,165,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,62.001,78.59100000000001,31.911,100.001,72.671,11.171,25.591,84.611,68.211,48.541,10.841,5.921,1.001,5.921,1.001,1.001,1.001,5.921,14.111,9.201,4.281,14.111,4.281,9.201,5.921,2.641,7.561,14.111,5.921,10.841,9.201,2.641,1.001,23.951,2.641,12.481,1.001,1.001,1.001,2.641,1.001,10.841,1.001,7.561,5.921,2.641,5.921,4.281,2.641,1.001,1.001,2.641,1.001,5.921,1.001,1.001,1.001,1.001,1.001,1.001,5.921,1.001,1.001,1.001,1.001,4.281,1.001,1.001,4.281,2.641,2.641,1.001,1.001,1.001,1.001,4.281,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.641,1.001,1.001,1.001,1.001,1.001,1.001,10.841,15.751,1.001,1.001,15.751,1.001,1.001,1.001,7.561,2.641,2.641,1.001,2.641,2.641,1.001,1.001,1.001,23.951,7.561,2.641,1.001,5.921,1.001,10.841,4.281,0.03729703820574784
1221109,Traveling home today. So much fun together this weekend at the @omnihomestead. Sharing this unique waffle top and a few more through our profile link or with the @liketoknow.it app. 🎄 http://liketk.it/2yASe #liketkit #twopeasfashion,3,3,"['traveling', 'home', 'today', 'much', 'fun', 'together', 'weekend', 'sharing', 'unique', 'waffle', 'top', 'profile', 'link', 'app']",0.7858333333333333,0.4455,21.0633,2.984117647058824,twopeasinablog,0,1925569526310072265,2061,90,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,35.001,80.101,41.061,68.281,67.581,9.501,30.411,80.411,62.761,48.061,12.761,3.941,1.001,3.941,1.001,1.001,1.001,9.821,27.471,9.821,3.941,9.821,1.001,3.941,9.821,1.001,6.881,18.651,9.821,9.821,9.821,1.001,1.001,12.761,1.001,6.881,1.001,1.001,1.001,3.941,1.001,6.881,1.001,3.941,3.941,1.001,3.941,3.941,1.001,1.001,1.001,1.001,1.001,6.881,3.941,1.001,1.001,1.001,1.001,1.001,3.941,1.001,1.001,1.001,1.001,6.881,1.001,1.001,6.881,9.821,6.881,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.881,9.821,1.001,3.941,6.881,1.001,1.001,1.001,6.881,1.001,3.941,1.001,1.001,1.001,1.001,1.001,1.001,24.531,12.761,1.001,1.001,1.001,1.001,12.761,3.941,0.02147949911126201
1221110,I listened to Christmas music the entire 4 hr car ride home today...and have had ‘Last Christmas’ stuck in my head ever since!!! 🎄 My sweater dress is so soft and cozy and also comes in a black & white stripe combo!!! 🖤 It’s on sale and an additional 10% off with code DEC10!!! 🎄 http://liketk.it/2yBCa #liketkit @liketoknow.it #LTKsalealert #LTKunder50 #LTKstyletip,5,2,"['listened', 'christmas', 'music', 'entire', '4', 'hr', 'car', 'ride', 'home', 'today', '‘', 'last', 'christmas', '’', 'stuck', 'head', 'ever', 'since', 'sweater', 'dress', 'soft', 'cozy', 'also', 'comes', 'black', 'white', 'stripe', 'combo', '’', 'sale', 'additional', '10', 'code', 'dec10']",0.722578947368421,0.4186842105263157,22.2537,3.277539420333384,twopeasinablog,0,1925871962580865907,1345,84,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,60.001,54.961,16.451,95.871,1.001,15.751,17.951,84.051,56.931,43.371,9.471,6.081,6.081,1.001,1.001,1.001,1.001,4.391,9.471,6.081,9.471,12.861,7.781000000000001,6.081,12.861,1.001,12.861,9.471,4.391,1.001,1.001,1.001,1.001,16.250999999999998,2.691,2.691,1.001,2.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.391,1.001,1.001,4.391,11.171,2.691,2.691,2.691,2.691,4.391,2.691,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.391,19.641,1.001,4.391,9.471,4.391,4.391,2.691,11.171,6.081,7.781000000000001,1.001,1.001,1.001,1.001,1.001,1.001,39.981,7.781000000000001,1.001,1.001,16.250999999999998,4.391,14.561,6.081,0.014269736973497633
1221111,"I never knew I could love polka dot jeans as much as I love these!!! ⚫️ Subtle but so fun!!! And they are 40% off!!! Also, my cozy sweater is a Winter must that comes in 5 other colors and is 30% off!!! ❤️ Shop my entire look with the @liketoknow.it app!!! http://liketk.it/2yBYe #liketkit #LTKsalealert #LTKshoecrush #LTKstyletip #LTKunder100",6,2,"['never', 'knew', 'could', 'love', 'polka', 'dot', 'jeans', 'much', 'love', 'subtle', 'fun', '40', 'also', 'cozy', 'sweater', 'winter', 'must', 'comes', '5', 'colors', '30', 'shop', 'entire', 'look', 'app']",0.7319333333333333,0.4215333333333333,22.1049,2.766206896551724,twopeasinablog,0,1926233074421950393,1496,74,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,58.001,16.721,2.831,59.461,93.271,10.501,13.281,83.461,64.161,53.631,16.790999999999997,11.531,9.771,1.001,1.001,1.001,2.751,6.261,15.041,4.510999999999999,9.771,11.531,9.771,6.261,13.281,2.751,15.041,9.771,4.510999999999999,1.001,1.001,1.001,1.001,18.541,2.751,9.771,2.751,1.001,4.510999999999999,1.001,1.001,4.510999999999999,1.001,6.261,6.261,1.001,6.261,6.261,1.001,1.001,1.001,1.001,1.001,6.261,4.510999999999999,1.001,1.001,1.001,1.001,1.001,2.751,1.001,1.001,1.001,1.001,4.510999999999999,1.001,1.001,4.510999999999999,4.510999999999999,2.751,1.001,1.001,2.751,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.751,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,8.021,8.021,2.751,2.751,4.510999999999999,4.510999999999999,1.001,1.001,4.510999999999999,2.751,8.021,1.001,1.001,1.001,1.001,1.001,1.001,44.861,2.751,2.751,1.001,27.321,1.001,15.041,4.510999999999999,0.01567773761259012
1221112,"Velvet, lace, silk...we’ve got it all in these Holiday looks!!! ❤️ Tops are 40%+10% off...the skirt is 20% off and the velvet pants are 35% off!!! 🎄 @liketoknow.it http://liketk.it/2yCRL #liketkit #LTKsalealert #LTKstyletip",4,2,"['velvet', 'lace', 'silk', '’', 'got', 'holiday', 'looks', 'tops', '40', '10', 'skirt', '20', 'velvet', 'pants', '35']",0.7048571428571428,0.283,21.0633,3.3168762112143253,twopeasinablog,0,1926595250835904593,1331,68,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,35.001,73.12100000000001,74.711,2.001,67.581,12.331,15.711,68.65100000000001,51.001,45.121,12.761,3.941,1.001,3.941,1.001,1.001,1.001,9.821,12.761,6.881,15.711,12.761,12.761,1.001,3.941,1.001,18.651,1.001,3.941,3.941,3.941,1.001,1.001,15.711,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.941,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.941,1.001,1.001,1.001,1.001,1.001,1.001,3.941,1.001,1.001,1.001,1.001,3.941,1.001,1.001,3.941,3.941,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,3.941,1.001,1.001,1.001,1.001,1.001,1.001,1.001,6.881,1.001,1.001,3.941,3.941,1.001,1.001,1.001,3.941,12.761,1.001,1.001,1.001,1.001,1.001,1.001,74.531,21.591,6.881,1.001,18.651,3.941,27.471,6.881,0.013970162369435402
1221113,Festive plaid with a ruffle is always an easy choice!!! ❤️ This top is currently 48% off. I’m showing the details and sizing on stories. @liketoknow.it http://liketk.it/2yDja #liketkit #LTKsalealert #LTKshoecrush #LTKstyletip #LTKunder50,6,2,"['festive', 'plaid', 'ruffle', 'always', 'easy', 'choice', 'top', 'currently', '48', '’', 'showing', 'details', 'sizing', 'stories']",0.669,0.4565,20.8649,2.8070844638000367,twopeasinablog,0,1926986309050914399,1020,74,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,33.001,71.711,24.511000000000003,33.541,97.741,9.001,35.381,76.001,51.001,44.751,10.381,4.131,4.131,1.001,1.001,1.001,1.001,7.251,13.501,10.381,10.381,10.381,10.381,7.251,4.131,1.001,10.381,7.251,1.001,1.001,1.001,1.001,1.001,22.881,4.131,7.251,4.131,1.001,1.001,1.001,1.001,1.001,1.001,7.251,7.251,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.131,4.131,1.001,1.001,1.001,1.001,4.131,1.001,1.001,1.001,1.001,1.001,4.131,1.001,1.001,4.131,4.131,4.131,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,4.131,7.251,1.001,1.001,4.131,4.131,1.001,1.001,7.251,1.001,13.501,1.001,1.001,1.001,1.001,1.001,1.001,44.751,10.381,1.001,1.001,10.381,4.131,22.881,4.131,0.010924487228136047
1221115,"A casual, but stand-out Holiday look. My exact scarf sold out fast BUT I found an identical scarf that is on sale for $16 and available in 4 colors. Grab it while you can. 🙌🏻 Love it layered over this silk blouse. All outfit details through link in profile or with the @liketoknow.it app. http://liketk.it/2yEtJ #liketkit #twopeasfashion #ltkholidaystyle",4,2,"['casual', 'stand', 'holiday', 'look', 'exact', 'scarf', 'sold', 'fast', 'found', 'identical', 'scarf', 'sale', '16', 'available', '4', 'colors', 'grab', 'love', 'layered', 'silk', 'blouse', 'outfit', 'details', 'link', 'profile', 'app']",0.7038571428571428,0.3615714285714286,22.3033,3.2642307692307693,twopeasinablog,0,1927669342548714743,1161,84,twopeasinablog,100142,1581,3385,Creators & Celebrities,2.001,59.001,77.811,10.861,79.211,75.09100000000001,10.671,21.691000000000003,78.59100000000001,61.341,47.551,14.791,6.171,4.4510000000000005,1.001,2.721,1.001,1.001,9.621,13.071,6.171,6.171,14.791,4.4510000000000005,1.001,9.621,1.001,11.341,7.901000000000001,2.721,1.001,1.001,1.001,1.001,19.971,2.721,13.071,2.721,1.001,2.721,2.721,1.001,7.901000000000001,1.001,4.4510000000000005,4.4510000000000005,1.001,2.721,2.721,1.001,1.001,1.001,1.001,1.001,4.4510000000000005,2.721,1.001,1.001,1.001,1.001,1.001,2.721,1.001,1.001,1.001,1.001,4.4510000000000005,1.001,1.001,4.4510000000000005,7.901000000000001,4.4510000000000005,1.001,1.001,4.4510000000000005,1.001,2.721,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,1.001,2.721,1.001,1.001,1.001,1.001,1.001,1.001,7.901000000000001,14.791,2.721,2.721,7.901000000000001,4.4510000000000005,1.001,2.721,4.4510000000000005,4.4510000000000005,4.4510000000000005,1.001,1.001,1.001,1.001,1.001,1.001,23.411,11.341,2.721,1.001,1.001,1.001,11.341,4.4510000000000005,0.012432346068582612
